DateTime,SiteCode,SampleCode,SamplingMethod,SampleType,pH,EC,TIC,TOC,TN,F-,Cl-,NO2-,NO3-,SO4,PO4,Na23,Mg24,Al27,Si28,K39,Ca40,Cr52,Mn55,Fe56,Co59,Ni60,Cu63,Zn64,Y89,Cd111,La139,Ce140,Pr141,Nd145,Sm147,Eu153,Gd157,Tb159,Dy164,Ho165,Er166,Tm169,Yb174,Lu175,Pb208,SamplingNote
MST,,,,,pH,uS/cm,mg/L,mg/L,mg/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,umoles/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ug/L,ng/L,ug/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ng/L,ug/L,
(Detection limit),,,,,,,0.5,3.5,0.7,1.26,1.02,0.66,1.42,1.14,3.03,0,0,0,0.1,0.7,0.4,0.001,0.001,0.008,0.001,0.136,0.002,0.022,0.07,0.025,0.05,0.08,0.04,0.25,0.26,0.09,0.36,0.04,0.17,0.06,0.1,0.04,0.08,0.03,0.041,
(Lab Method),,,,,PH_EC1,PH_EC1,TOC-VCSH,TOC-VCSH,TOC-VCSH,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,DionexIC,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,ICP-MS,
2/2/2009,MG_G_OUT,MG-15,GRAB,SW,6.7,-9999,2.32,5.85,1.15,-9999,14.29,0.69,0.1,3.81,0.04,4040.5,710.9,1303.3,156567.7,1062.7,1868.7,0.532,3.669,361.924,0.281,1.293,12.733,16.943,829.117,0.042,507.295,1704.352,153.392,625.597,164.42,33.485,179.458,32.182,184.471,35.09,95.845,15.439,90.732,14.236,1.203,
2/9/2009,MG_G_OUT,MG-26,GRAB,SW,6.6,-9999,2.4,4.67,0.96,-9999,15.99,0.53,0.5,3.83,-9999,4057,690.5,991.4,152136.2,631.1,1724.2,0.629,3.291,318.043,0.332,0.655,5.012,3.352,677.351,0.019,405.605,1318.469,120.776,504.239,128.828,27.778,145.937,27.778,143.925,28.785,81.423,12.581,79.41,11.574,0.533,
2/16/2009,MG_G_OUT,MG-37,GRAB,SW,6.7,-9999,-9999,10.11,0.69,-9999,49.69,-9999,-9999,14.09,0.12,3378.6,640.5,1862.8,138583.6,618.2,1487,0.821,5.86,464.177,0.256,0.626,7.874,3.071,1308.96,0.021,834.714,2587.713,240.647,1016.961,264.813,54.07,272.868,50.647,272.868,51.251,145.999,21.245,140.965,21.145,0.967,
2/23/2009,MG_G_OUT,MG-52,GRAB,SW,6.6,-9999,0.82,13.35,0.86,-9999,46.47,-9999,-9999,11.61,-9999,2927.7,544.9,1715.1,130684.7,651.8,1408.2,0.687,5.731,521.602,0.243,0.634,6.77,3.592,1200.592,0.022,800.058,2270.027,234.065,966.527,244.154,50.041,264.332,48.73,256.261,44.997,134.184,18.766,122.077,18.362,0.787,
3/2/2009,MG_G_OUT,MG-67,GRAB,SW,6.6,-9999,1.38,7.85,0.26,-9999,57.39,-9999,-9999,16.15,-9999,2634.5,963,1537.6,324017.1,693.4,2331.7,0.51,2.633,479.381,0.175,0.485,4.241,1.99,883.388,0.003,510.536,1587.887,156.779,644.2,187.933,36.079,173.864,32.863,185.924,33.667,95.072,13.969,85.726,14.673,0.442,
3/9/2009,MG_G_OUT,MG-81,GRAB,SW,6.7,-9999,1.43,7.78,0.54,-9999,72.52,-9999,-9999,17.83,-9999,15173.4,2029.9,1327.3,312694.2,721,30531.3,0.719,2.906,423.333,0.166,0.683,4.585,4.173,777.283,0.02,446.46,1427.868,139.77,582.208,154.853,29.865,159.881,28.256,160.887,29.663,88.689,12.569,78.935,12.167,0.422,
3/16/2009,MG_G_OUT,MG-95,GRAB,SW,6.6,-9999,1.66,12.26,0.86,-9999,50.83,-9999,1.9,17.28,-9999,2283.3,1002.7,3980.8,12994.8,748.4,3643.3,1.493,7.753,1333.58,0.416,1.125,4.757,3.782,1512.718,0.011,993.219,3065.244,309.51,1234.059,309.51,67.973,329.414,61.006,320.457,57.125,157.243,22.79,151.272,21.497,0.896,
3/23/2009,MG_G_OUT,MG-110,GRAB,SW,6.8,-9999,2.96,6.82,0.91,-9999,78.02,-9999,9.74,19.08,-9999,3080.2,671.6,1281.5,7988.2,997.1,1959.2,0.398,4.535,381.432,0.15,0.819,5.436,22.926,628.712,0.023,390.442,1161.315,115.13,446.506,125.142,24.027,127.144,22.626,127.144,23.527,62.971,10.212,66.175,10.111,0.42,
3/30/2009,MG_G_OUT,MG-124,GRAB,SW,6.7,-9999,2.65,5.76,0.4,-9999,39.07,-9999,-9999,9.49,-9999,4767.9,605.3,1016,11672.3,1167.2,2875.6,0.427,2.404,335.606,0.187,0.601,3.807,3.506,584.054,0.05,362.655,1152.08,106.192,433.783,125.226,21.339,115.208,22.541,130.235,22.641,65.418,9.788,72.13,9.497,0.301,
4/6/2009,MG_G_OUT,MG-138,GRAB,SW,6.8,-9999,3.03,6.31,0.6,-9999,1013.94,-9999,-9999,247.62,-9999,5249.5,600,993.9,11390.4,1893.8,4060.9,0.457,3.799,346.882,0.179,1.839,5.598,10.396,584.801,0.14,369.874,1129.615,107.963,440.85,106.964,21.193,129.956,23.092,136.953,23.392,63.678,8.957,70.276,9.747,0.4,
4/13/2009,MG_G_OUT,MG-153,GRAB,SW,6.54,-9999,1.89,9.66,0.56,12.12,96.56,-9999,8.79,130.54,15.73,4018.4,685.1,978.5,11432.3,741.4,2169.9,0.45,4.241,417.913,0.06,0,5.142,16.696,1044.782,0,588.695,2029.288,180.225,906.148,190.673,41.389,214.984,29.334,221.012,29.937,95.437,14.948,116.533,16.435,0.643,
4/20/2009,MG_G_OUT,MG-166,GRAB,SW,6.52,55,3.18,7.88,0.93,-9999,97.98,-9999,4.53,17.11,6.74,5350.7,650,321,12742.5,986.9,1981.7,0.25,1.665,139.117,0,0,2.881,45.322,433.999,0,208.082,780.802,73.126,269.515,84.025,21.601,60.839,22.394,111.968,9.136,38.247,0.273,49.147,9.215,0.258,
4/27/2009,MG_G_OUT,MG-183,GRAB,SW,6.29,61,3.51,7.29,1.21,-9999,1120.07,-9999,26.47,220.97,-9999,6193.9,716.9,191.9,12509.7,1803.3,18385.8,0.27,0.63,75.748,0,3.127,11.169,40.677,483.327,0.079,207.14,751.391,78.388,308.68,133.22,21.12,103.367,15.515,87.527,9.646,46.911,6.722,51.988,8.59,0.264,
5/4/2009,MG_G_OUT,MG-198,GRAB,SW,6.25,64,3.07,9.97,1.81,7.38,119.32,3.84,84.31,52.73,8.7,6676.6,711.2,261.5,13729.6,2080.2,15330.9,0.462,2.259,116.692,0,6.498,9.965,195.147,546.807,0.147,271.423,905.402,94.106,404.162,91.729,32.095,116.89,21.793,139.476,14.106,48.341,3.011,73.898,18.445,0.436,
5/11/2009,MG_G_OUT,MG-214,GRAB,SW,6.35,58,3.96,6.51,0.86,7.54,81.85,-9999,73.54,45.27,178.3,5991.5,729.8,228,13454.9,1256.3,5778.4,0.357,1.107,102.208,0.069,6.365,3.255,48.637,503.783,0,232.196,771.223,80.232,346.221,82.513,7.07,140.976,15.694,110.086,13.787,38.354,0,68.83,13.393,0.083,
5/18/2009,MG_G_OUT,MG-226,GRAB,SW,5.94,61,3.65,5.72,0.91,-9999,72.26,-9999,-9999,13.86,-9999,5895.9,762.9,243,13923,1015.8,32201,0.196,2.834,117.519,0.032,0.299,2.948,30.296,605.52,0,296.785,966.044,96.604,422.271,117.519,18.126,187.034,21.91,102.978,16.891,83.657,7.21,67.723,3.406,0.08,
5/26/2009,MG_G_OUT,MG-241,GRAB,SW,6.22,55,3.9,5.46,0.42,-9999,86.75,-9999,-9999,13.37,-9999,5765.5,705.8,351.9,11113.5,1320.1,36297.9,0.296,2.342,181.116,0.032,2.306,4.433,19.225,763.429,0,393.643,1256.478,131.612,582.513,210.738,23.062,172.964,27.833,149.505,26.442,65.607,6.183,94.236,13.897,0.139,
6/1/2009,MG_G_OUT,MG-253,GRAB,SW,6.25,61,3.04,7.3,0.41,-9999,86.15,-9999,-9999,13.16,-9999,6238.6,732.9,234.2,11952.4,1205.3,35813.4,0.216,1.191,104.381,0.041,1.797,5.088,21.341,563.295,0,240.259,775.288,95.296,403.796,120.735,0.919,137.291,10.539,92.065,11.589,74.5,10.458,91.864,7.995,0.182,
6/8/2009,MG_G_OUT,MG-263,GRAB,SW,6.13,71,5.24,5.59,0.53,-9999,73.51,-9999,-9999,14.02,0.08,6708.9,937.2,99.5,11375,1876.5,52033.8,0.719,0.262,54.272,0,0.941,4.526,6.208,410.542,0,184.844,478.632,66.488,262.347,70.894,8.651,108.543,14.9,79.505,18.024,39.252,4.666,91.12,6.869,0.781,
6/15/2009,MG_G_OUT,MG-271,GRAB,SW,5.96,67,5.94,6.57,1.12,-9999,67.87,-9999,-9999,14.6,-9999,6597.4,932.5,98.5,12392.6,1425.8,2738.6,0.189,0.521,29.678,0.056,0.602,2.928,68.38,360.95,0.08,141.773,401.055,53.14,228.602,42.311,8.984,36.095,3.589,54.343,13.656,12.473,9.746,56.95,11.25,0.12,
6/22/2009,MG_G_OUT,MG-277,GRAB,SW,6.18,85,6.98,5.63,0.57,-9999,102.58,-9999,-9999,14.49,-9999,7449.6,1020.8,239.6,11879,1491.9,4067.4,0.221,3.894,162.682,0.057,12.684,3.221,27.12,527.509,0.101,235.567,841.599,79.529,334.224,102.683,23.355,84.361,15.725,83.959,16.57,55.57,8.235,52.348,11.557,0.282,
6/29/2009,MG_G_OUT,MG-283,GRAB,SW,6.31,75,6.38,5.74,0.46,18.3,79.21,-9999,11.23,30.2,-9999,7545,969.8,267.6,15472.2,1058.3,8090.9,0.239,1.825,333.991,0.029,0.604,3.038,24.788,659.934,0.06,311.859,720.294,105.026,386.303,107.038,15.774,108.446,25.351,108.044,22.534,60.159,9.778,66.999,2.616,0.221,
7/4/2009,MG_G_OUT,MG-293,GRAB,SW,6.29,54,2.1,18.3,1.76,-9999,78.44,-9999,67.23,37.4,-9999,5322.2,762.3,740.3,9443.9,1598.7,5594.2,0.494,4.418,428.179,0.088,8.143,14.086,52.762,1286.537,0.38,780.326,2481.036,254.106,1056.441,334.139,56.023,268.112,49.421,282.118,45.819,121.451,22.009,127.853,17.487,0.78,
7/9/2009,MG_G_OUT,MG-301,GRAB,SW,-9999,-9999,3.39,15.16,2.36,-9999,61.1,-9999,24.04,29.23,-9999,4729.9,669.4,755.6,8217.2,938,6786.2,0.409,5.812,464.973,0.214,1.804,6.951,3.608,1414.962,0.16,909.905,2845.958,292.613,1206.526,308.646,49.904,300.629,50.506,294.617,45.896,135.684,22.647,138.69,16.474,0.762,
7/14/2009,MG_G_OUT,MG-309,GRAB,SW,-9999,-9999,-9999,-9999,-9999,-9999,84.08,-9999,159.78,25.2,-9999,7021.4,1146.5,469.4,9791.4,1875.6,6597,0.519,468.219,319.328,0.275,2.001,7.362,260.271,1094.563,5.117,602.106,1942.898,188.134,773.312,185.056,34.818,226.992,33.087,196.213,41.551,121.96,13.523,137.542,19.083,1.212,Insufficient sample
7/19/2009,MG_G_OUT,MG-314,GRAB,SW,6.06,60,4.3,9.87,2.01,-9999,57.41,16.13,6.83,2.7,-9999,5693.7,751.2,409.5,9569.4,980.9,5324,0.386,11.07,239.735,0.04,0.599,4.715,5.394,982.912,0.12,539.403,1774.037,181,727.195,170.411,42.553,235.739,33.163,229.746,42.353,90.899,13.026,134.651,16.682,0.42,
7/24/2009,MG_G_OUT,MG-320,GRAB,SW,5.3,62,4.55,7.61,0.63,-9999,61.48,21.04,7.47,-9999,-9999,6160.5,890.3,290.1,9956.2,1150.6,4750.2,0.244,3.122,158.187,0.016,6.439,4.213,11.327,689.582,0.079,312.001,1045.304,112.082,490.856,140.5,16.912,119.037,21.463,151.231,29.412,61.804,9.4,108.902,12.957,0.298,
7/29/2009,MG_G_OUT,MG-324,GRAB,SW,6.03,64,6.01,7,0.64,-9999,62.23,22.93,7.47,18.02,-9999,6236.4,924.4,340.9,10367.3,1129,4987.8,0.305,4.335,222.586,0.046,0.401,3.67,2.607,772.033,0.08,387.019,1259.316,123.124,531.399,121.319,24.665,100.665,30.28,148.591,33.689,87.43,8.462,103.873,8.382,0.261,
8/3/2009,MG_G_OUT,MG-326,GRAB,SW,7.06,102,5.25,8.19,0.75,-9999,69.21,28.05,7.32,-9999,-9999,6771.3,1309.5,207.4,10065.5,1598.3,5910.5,0.315,6.466,192.972,0.107,0.61,5.063,9.76,677.131,0.102,294.847,892.675,104.111,427.02,127.496,20.029,115.702,19.785,126.683,20.334,75.847,12.221,78.287,5.307,0.346,
8/28/2009,MG_G_OUT,MG-352,GRAB,SW,5.98,60,4.01,10.05,1.02,-9999,71.87,-9999,5.99,13.3,68.63,4938.4,727.8,615.8,8317.3,885.7,18754.6,0.332,8.317,407.867,0.058,0.4,10.113,1,1055.655,0.06,699.771,2319.241,235.923,865.717,249.918,35.388,269.912,38.587,237.922,38.787,107.365,17.374,111.763,11.216,0.74,
9/7/2009,MG_G_OUT,MG-336,GRAB,SW,5.73,58.5,10.23,9.84,0.37,-9999,73.29,-9999,13.5,36.97,-9999,5755.6,783.7,714.4,9592.7,961.3,15426.6,0.39,9.1,434.734,0.12,0.816,6.613,11.226,1028.666,0.1,706.187,2306.334,224.51,875.591,255.125,43.473,222.469,31.84,206.141,38.779,115.113,15.92,119.603,13.042,0.776,
9/12/2009,MG_G_OUT,MG-346,GRAB,SW,6.08,57,5.28,8.43,0.56,-9999,79.89,-9999,34.59,32.15,-9999,5578.6,716.4,523.7,9592,943.1,18240.5,0.33,4.92,303.012,0.018,1.003,6.181,20.348,977.262,0.06,600.003,1946.498,187.426,786.626,178.396,28.696,242.811,36.723,204.683,45.953,108.562,14.107,104.75,12.823,0.462,
12/4/2009,MG_G_OUT,MG-369,GRAB,SW,6.42,49.3,3.61,5.23,0.87,15.69,86.09,5.64,59.03,63.18,17.93,24123.3,854,2049.7,9063,651.1,2749,0.782,5.868,363.725,0.406,0.928,7.214,6.631,460.182,0.332,305.448,1097.202,102.084,385.829,138.055,21.502,109.117,17.985,95.453,14.79,52.248,6.37,45.214,7.315,1.059,
1/18/2010,MG_G_OUT,MG-375,GRAB,SW,6.34,38,2.67,8.8,0.66,20.42,76.17,3.26,20.59,70.46,16.63,21954.6,738.8,1573.8,8269.4,622.7,3606.5,0.617,4.005,384.437,0.234,0.589,6.728,8.79,770.877,0.153,480.547,1615.838,150.972,590.672,196.423,27.832,156.979,29.233,172.596,26.23,80.492,11.213,80.892,10.672,0.661,
2/1/2010,MG_G_OUT,MG-379,GRAB,SW,6.22,35.5,0.67,14.83,0.2,34.09,51.84,6.51,65.55,39.9,16.31,2946.2,623.3,1898,6373.4,669.4,1763.7,0.657,3.207,436.92,0.214,0.589,9.68,2.866,1038.186,0.023,583.228,2104.431,206.435,755.591,210.443,42.289,216.456,37.078,218.46,37.88,118.65,15.052,110.232,13.689,0.483,
2/8/2010,MG_G_OUT,MG-382,GRAB,SW,6.18,32.9,1.22,17.4,0.19,21.68,46.98,-9999,28.16,-9999,-9999,2389.2,688.9,1819.8,5594.8,533.6,2030.8,0.619,3.325,434.044,0.233,0.579,3.345,7.247,1509.199,0.014,901.935,2767.528,306.618,1222.491,332.502,62.717,340.466,59.93,294.672,51.169,153.11,22.698,139.372,19.014,0.45,
2/22/2010,MG_G_OUT,MG-388,GRAB,SW,6.19,33.5,1.8,10.82,0.11,9.63,42.86,-9999,10.91,-9999,-9999,2661.5,562.3,1254.7,6183.5,584.3,1767,0.444,2.321,316.177,0.158,0.368,8.445,8.145,812.454,0.042,426.238,1504.84,147.482,558.312,173.697,27.415,150.484,28.016,166.093,30.017,76.843,10.986,75.042,11.306,0.348,
3/23/2010,MG_G_OUT,MG-394,GRAB,SW,6.65,22.2,0.81,10.32,0.17,6.91,36.8,-9999,12.92,-9999,-9999,2080.9,470.2,1050.5,4782.1,556.2,1374.6,0.332,2.081,218.097,0.094,0.34,5.282,2.761,766.34,0.064,422.187,1352.6,147.666,578.257,159.071,33.815,131.258,26.212,150.467,27.612,84.037,8.244,77.034,8.944,0.334,
4/6/2010,MG_G_OUT,MG-398,GRAB,SW,6.4,25.8,4.75,8,0.21,5.15,34.74,-9999,20.89,-9999,16.68,1942.8,486.2,632.1,-9999,594,1446,0.332,1,177.158,0.05,0.226,6.342,1.983,655.357,0.089,353.047,1154.274,112.891,418.583,162.782,89.446,150.309,21.035,117.119,24.523,72.301,9.408,71.878,4.122,0.195,
4/26/2010,MG_G_OUT,MG-416,GRAB,SW,6.46,37.7,2.79,9.4,1.07,-9999,57.33,-9999,37.27,-9999,-9999,2960.1,614.8,556.8,-9999,687.2,1865.1,0.221,1.155,177.191,-0.002,0.228,3.56,1.391,678.956,0.005,193.751,1103.304,113.435,449.188,173.258,45.54,132.479,24.84,119.645,22.977,71.415,9.067,79.074,7.452,0.261,
5/1/2010,MG_G_OUT,MG-420,GRAB,SW,6.47,37.3,2.61,8.83,0.83,-9999,61.47,-9999,21.36,-9999,-9999,3387.6,667.2,632.1,-9999,654.8,2009.8,0.254,1.425,202.222,0.015,0.219,3.388,1.836,603.155,-0.004,293.315,1067.915,109.27,415.186,98.736,32.223,113.195,20.202,121.044,22.308,53.292,11.237,71.676,5.329,0.242,
5/11/2010,MG_G_OUT,MG-441,GRAB,SW,6.11,46.7,2.38,16.26,0.51,-9999,66.15,-9999,16.46,-9999,-9999,3996.6,754.2,606.7,-9999,762.4,2234,0.273,2.48,200.856,0.05,0.293,3.484,4.591,565.676,0.047,303.334,1069.866,96.124,432.455,102.068,31.563,68.66,18.692,89.36,22.34,68.25,8.321,60.462,7.317,0.254,
5/17/2010,MG_G_OUT,MG-459,GRAB,SW,5.47,47.6,1.99,13.37,0.49,-9999,108.68,-9999,192.09,-9999,-9999,3286,751.8,705.1,-9999,776.2,2214.9,0.256,3.759,211.327,0.104,0.628,4.694,5.811,589.277,0.132,329.182,1101.338,101.193,418.59,110.54,18.288,90.22,16.662,109.931,21.539,74.777,9.347,57.302,5.811,0.412,
5/24/2010,MG_G_OUT,MG-477,GRAB,SW,6.3,49.8,4.45,17.49,1.56,1.79,60.63,-9999,116.39,-9999,-9999,-9999,818.7,928,-9999,802.2,2330.3,0.371,7.176,274.272,0.071,0.59,9.919,2.289,560.917,0.012,315.516,1084.715,108.472,352.636,122.288,19.591,87.437,21.447,104.966,19.694,71.971,5.238,56.917,7.362,0.394,
6/1/2010,MG_G_OUT,MG-490,GRAB,SW,5.95,44,10.02,6.36,0.17,3.72,75.37,9.61,30.08,52.07,-9999,5209.1,774.5,843.4,-9999,859.2,2502.7,0.422,9.026,277.86,0.078,0.475,9.065,3.449,681.841,0.05,370.48,1265.15,118.632,518.278,147.995,21.263,147.798,26.012,150.163,24.436,76.264,11.883,86.708,12.119,0.528,
6/7/2010,MG_G_OUT,MG-501,GRAB,SW,6.2,52.1,8.56,6.44,0.19,3.71,94.83,11.39,35.64,53.27,-9999,4283.4,749.1,832.5,-9999,846.4,2503.5,0.354,7.312,276.18,0.061,3.517,5.643,5.226,647.731,0.044,351.682,1108.694,115.439,472.884,122.393,17.107,121.996,22.055,122.791,21.657,71.727,8.544,68.946,13.749,0.403,
6/14/2010,MG_G_OUT,MG-509,GRAB,SW,6.3,68.6,8.1,7.89,0.56,4.38,207.5,-9999,124.47,56.57,6.68,8919.8,875.3,1241.1,2466.1,2466.1,2951.2,0.707,14.978,388.107,0.127,6.105,8.187,49.928,618.545,0.182,359.807,1210.812,113.602,436.62,117.241,19.405,118.858,22.437,130.38,25.47,62.865,7.742,70.749,11.724,0.526,
7/12/2010,MG_G_OUT,MG-529,GRAB,SW,6.4,62.8,16.23,6.2,0.37,1.02,84.12,4.95,-9999,64.04,3.14,8377.1,988.9,1247.5,42772.5,1117.2,3316.1,0,9.711,521.098,0,1.066,7.915,9.37,1115.228,0.025,728.352,2210.717,217.124,931.659,254.627,59.413,244.758,50.728,225.019,43.622,119.221,22.897,137.775,23.686,0.823,
7/19/2010,MG_G_OUT,MG-533,GRAB,SW,6.8,60.1,12.66,8.41,0.29,-9999,72.44,2.61,-9999,43.94,-9999,10504.3,955.4,882.2,42135.8,1175,3165,0,8.506,280.891,0,1.488,2.552,0.89,650.798,0.046,383.753,1238.296,113.148,472.768,123.83,31.254,157.26,34.419,146.973,24.331,84.465,17.328,91.191,15.686,0.378,
7/24/2010,MG_G_OUT,MG-547,GRAB,SW,6.8,49.9,4.66,20.83,0.7,-9999,93.44,17.58,-9999,31.03,-9999,21830.1,794.1,912.1,27386.8,1288.2,2800.4,0,6.841,402.056,0,8.881,6.901,14.062,1738.243,0.028,1018.142,2920.408,306.043,1328.186,360.05,70.21,450.063,71.21,388.054,70.81,191.227,36.005,218.03,38.605,0.67,
7/29/2010,MG_G_OUT,MG-563,GRAB,SW,6.5,34.6,0.66,17.11,0.52,-9999,37.94,12.21,-9999,23.42,-9999,22700.5,696.7,1227.2,27280.4,878.8,2382.2,0.44,6.526,512.482,0,0.597,6.886,3.924,1765.659,0,1036.974,3142.954,316.297,1339.259,358.337,84.079,386.363,74.47,394.371,72.068,204.192,37.836,236.222,39.237,0.639,
8/3/2010,MG_G_OUT,MG-579,GRAB,SW,7.4,-9999,1.05,12.91,0.66,-9999,156.95,19.16,-9999,25.89,-9999,5114.4,702.8,1138.8,8741.3,1272.2,2241.4,0.438,2.278,312.919,0.063,32.728,7.284,49.246,1456.868,0.131,696.629,2328.938,235.972,979.795,260.595,53.966,283.166,47.092,301.633,49.657,140.557,18.16,128.245,14.876,0.363,
8/8/2010,MG_G_OUT,MG-595,GRAB,SW,6.6,30,0.54,15.04,0.24,-9999,48.96,-9999,-9999,20.37,-9999,2767.3,655.8,1616.8,12200.4,885.2,1930.1,0.579,2.496,418.357,0.105,1.003,10.611,2.486,1546.103,0.02,829.641,2647.575,268.8,1202.525,270.821,60.429,306.189,54.063,293.052,60.631,150.568,23.141,150.568,14.147,0.466,
8/13/2010,MG_G_OUT,MG-608,GRAB,SW,6.5,43.9,0.52,10.83,0.4,-9999,86.49,-9999,-9999,27.2,-9999,3879.9,702.4,1251.5,13026.9,975.9,1871.6,0.542,2.594,399.664,0.088,8.175,10.597,12.616,1322.12,0.034,682.254,2351.557,213.961,931.54,252.313,46.93,274.517,48.444,272.498,46.426,145.332,18.873,126.156,17.258,0.397,
8/18/2010,MG_G_OUT,MG-623,GRAB,SW,6.5,38.1,1.77,15.31,0.51,-9999,43.57,11.6,-9999,22.39,-9999,2731.1,672.8,1162.1,12279.8,765.5,1913.8,0.527,3.129,395.507,0.083,0.358,6.187,0,1559.601,0,827.71,2640.11,264.011,1090.702,307.843,61.059,308.862,56.982,317.017,54.025,152.902,21.304,156.979,17.023,0.411,
8/22/2010,MG_G_OUT,MG-639,GRAB,SW,6.7,44.2,2.57,12.32,0.43,-9999,60.66,-9999,-9999,26.8,-9999,3359.2,709.7,798.3,19475.3,857.7,2059.5,0.486,2.215,311.055,0.052,1.601,8.184,14.697,1288.513,0.019,661.369,2073.7,218.443,939.205,233.543,45.601,253.676,42.682,257.703,47.413,135.898,14.697,108.718,13.288,0.316,
